species_name,species_code,unique_gene_identifiers,other_gene_identifiers,gene_models,text_unprocessed,annotations,reference_name,reference_link,reference_file
Arabidopsis,ath,AAN,,,Putative QTL with a period-lengthening effect of about 1 h,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,ACL1,,,Mutants are defective in leaf and inflorescence meristem. Cauline leaves are small and twisted in appearance. Meristem is smaller in diameter and terminates early so the plants produce fewer flowers.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,ACL2,,,Loss of function mutants have reduced internode length.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,ACL3,,,"Loss of function mutants have reduced internode length and smaller leaves. May be involved in cell elongation. acl3-1 allele can be suppressed by growth at 28C. In mutant plants, expression of endoxyloglucan transferase is decreased.",,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,ADD1,,,Temperature-sensitive gene required for normal shoot apical meristem function,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,AGE1,,,"Mutant shows an altered pattern of auxin-responsive gene expression and has a short, bushy growth habit with pale leaves and cotyledons",,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,AGE2,,,Involved in the regulation of gene expression in response to IAA.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,AGI1,,,A genetic locus involved in regulation of glutathione S-transferase 1.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,ALB2,,,A genetic locus involved in chloroplast or chlorophyll development.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,ALF3,,,alf3-1 is defective in the maturation of lateral roots,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,ALS4,,,a genetic locus involved in response to aluminum. Lines carrying recessive mutations appear to accumulate less aluminum and callose than wild type. This locus is mapped to chromosome 5 near SSLP marker nga151.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,AND,,,"ANDANTE, QTL for circadian period.",,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,ANL1,,,A genetic locus involved in anthocyanin production. An EMS mutant lacks anthocyanin in vegetative tissues.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,ART1,,,"A late-flowering locus isolated from the Sy-O ecotype that maps on chromosome 5, between the ms1 and ttg visible markers in a genomic interval defined by the MYJ24 and MKD15 BACs. Phenotype of the dominant allele requires the presence of another dominant allele, FLC. ART1 activates FLC which is a floral repressor.",,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,BGL,,,partially divided guard cell,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,BOD1,,,Identified in a screen using segregation distortion to uncover gametophyte mutations. Pollen grains from heterozygous BOD1 plants are abnormal  and embryo sacs are occasionally absent.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,BOD2,,,Identified in a screen using segregation distortion to uncover gametophyte mutations. Pollen grains from heterozygous BOD2 plants plants are abnormal  and embryo sacs are occasionally absent.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,BOD3,,,Both male and female gametophytic defective 3.Identified in a EMS screen using segregation distortion to uncover gametophyte mutations. Pollen grains from heterozygous BOD3 plants are abnormal and embryo sacs are occasionally absent.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CAR1,,,cauliflower mosaic virus resistance1,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CH5,,,ch5 mutant is characterized by chlorophyll deficiency,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CH6,,,Paler green embryos and green-yellow plants,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CHL2,,,Putative nitrate reductase.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CHL4,,,Nitrate assimilation,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CHL5,,,A genetic locus required for the synthesis of a molybdenum cofactor (MoCo) required for nitrate reductase activity.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CHP7,,,A genetic locus involved in chlorophyll development. Mutants are pale green. This mutation delays flowering time but not leaf number.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CP1,,,semi-dwarf mutant,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CP2,,,lines carrying recessive mutations in this genetic locus are compact and semi-dwarf.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CP3,,,dwarf mutant compacta 3 negatively regulates the phytochrome A signalling pathway,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CPR6,,,Regulator of expression of pathogenesis-related (PR) genes. Participates in signal transduction pathways involved in plant defense (systemic acquired resistance --SAR).,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CSI,,,"Mutant is insensitive to cesium, has potassium uptake defect.",,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CUD,,,"involved in root hair development, cell expansion, cell division, cell polarity. cud-1 allele is dominant and male-sterile, X-ray induced in Col.",,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,CYD1,,,Required for the execution of cytokinesis throughout the shoot. Effects are seen in both mature vegetative and reproductive organs.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,DAR,,,"Some inflorescence internodes lacking, aerial rosettes, shoot apical meristem consumed in floral structures after about 10 nodes, low apical dominance, distorted leaf morphology, pale green, abnormal stamen development",,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,DOC2,,,"Mutations in this gene have aberrant regulation of CAB3 gene expression, they overexpress CAB3 in the dark.",,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,DOC3,,,mutant allowing derepression of CAB expression in dark-grown seedlings.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,DTH2,,,dth mutants are deregulated in the control of expression of CEVI-1 gene.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,DWF8,,,Genetic locus involved in a late step of brassinosteroid biosynthesis.  Maps to the bottom of chromosome 1.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EDS3,,,Required for resistance to some pathogenic bacteria. Mutants are more susceptible to Peronospora parasitica and Pseudomonas syringae but not to Erysiphe orontii.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EDS8,,,Mutant has compact rosette and serrated leaves.  Involved in disease resistance.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EDS9,,,enhanced disease susceptibility 9,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EGS1,,,a genetic locus involved in silencing of transgenes. Mutants carrying a recessive allele enhances the silencing of 35S::rolB transgene in Arabidopsis.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB1,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB10,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB105,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB106,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality. Embryo shape at seed maturity is globular-heart.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB108,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB109,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB110,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB111,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality. Embryo shape at seed maturity is globular-elongate.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB115,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB117,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality. Embryo shape at seed maturity is globular.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB118,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB120,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB122,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB123,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB125,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB126,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB128,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB129,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB130,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB131,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality. Mutants in this gene are not nutrient auxotrophs.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB132,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB135,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB137,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB141,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
Arabidopsis,ath,EMB145,,,a genetic locus involved in embryogenesis. Mutations in this locus result in embryo lethality.,,TAIR,https://www.arabidopsis.org/,Araport11_functional_descriptions_20190930.txt
